theta;RFC;;KNN;;GNB;;SVC;
3.423845119;83.48194;1.643513278;94.15141;0.860412274;85.93609;1.557407661;85.3889;1.283327234
3.436116965;83.47498;1.545976119;94.12082;0.848953607;85.93332;1.55108275;85.34721;1.27814702
3.448388811;83.42359;1.471347682;94.09302;0.864137165;85.90283;1.63342807;85.29719;1.277031344
3.460660657;83.54584;1.501356265;94.08194;0.887571347;85.8931;1.641833021;85.33752;1.290480968
3.472932504;83.6403;1.528324628;94.06939;0.897864744;85.88473;1.614402712;85.34168;1.241427484
3.48520435;83.53754;1.496302138;94.05;0.86970111;85.85974;1.593837957;85.30141;1.210490513
3.497476196;83.30556;1.72297887;94.02217;0.875094236;85.89163;1.526674665;85.2542;1.238535837
3.509748043;83.18616;1.460626227;94.00272;0.891113338;85.91802;1.519937617;85.22225;1.149507846
3.522019889;83.42915;1.543590926;93.98467;0.905991789;85.89024;1.520259176;85.16805;1.214058222
3.534291735;83.46529;1.685958311;93.98197;0.907780771;85.88751;1.575161614;85.06111;1.270230089
3.546563582;83.26113;1.531993993;93.92774;0.922554287;85.86803;1.595173247;85.09306;1.280202209
3.558835428;83.34305;1.740740528;93.92497;0.906832823;85.91109;1.444530326;85.00553;1.270210711
3.571107274;83.55139;1.641355531;93.90414;0.868415373;85.85275;1.486323742;85.04587;1.249843956
3.583379121;83.31113;1.533533799;93.86386;0.860308154;85.84447;1.420971178;84.97916;1.256810596
3.595650967;83.37361;1.562030402;93.85968;0.874524567;85.82082;1.490993738;84.95142;1.278007325
3.607922813;83.13749;1.355124854;93.83889;0.887032197;85.73198;1.464017534;84.9514;1.278420917
3.620194659;83.45559;1.446210138;93.82081;0.882901486;85.74028;1.459198198;84.92083;1.320861848
3.632466506;83.17497;1.453064716;93.85137;0.877919184;85.71527;1.494876857;84.88613;1.28425607
3.644738352;83.25147;1.419139574;93.84305;0.876874944;85.69023;1.506204627;84.84166;1.277900647
3.657010198;83.45832;1.654842602;93.83749;0.891800903;85.7125;1.510599282;84.82921;1.276875039
3.669282045;83.08748;1.612660097;93.84442;0.876640476;85.69441;1.525960256;84.79583;1.288252188
3.681553891;83.37364;1.501293526;93.8236;0.865691458;85.6889;1.567357378;84.78335;1.261659529
3.693825737;83.50559;1.529294276;93.8097;0.8485066;85.72639;1.509843395;84.78751;1.228486447
3.706097584;83.38754;1.534321736;93.7958;0.857303027;85.68054;1.473988022;84.78612;1.295227658
3.71836943;83.43054;1.452087583;93.77638;0.833937285;85.68331;1.523738657;84.77086;1.259264023
3.730641276;83.32226;1.531024223;93.73193;0.832063162;85.67775;1.545535709;84.79866;1.315436112
3.742913122;83.25007;1.688932753;93.69439;0.839976606;85.71663;1.516831959;84.81383;1.304412052
3.755184969;83.64585;1.656179999;93.68745;0.840743307;85.70974;1.548093535;84.80417;1.314940645
3.767456815;83.682;1.410363485;93.65692;0.856165775;85.63195;1.572110641;84.84025;1.267021913
3.779728661;83.1875;1.70344921;93.64718;0.853152312;85.6458;1.565749686;84.81107;1.325515969
3.792000508;83.32499;1.494425933;93.61941;0.859507849;85.67088;1.605969011;84.76389;1.306099054
3.804272354;83.20275;1.665590924;93.62219;0.85881766;85.66801;1.622538995;84.76115;1.289377
3.8165442;83.24167;1.679811793;93.62915;0.862367896;85.63334;1.606964195;84.75002;1.28170648
3.828816047;83.21111;1.555710647;93.63194;0.868557342;85.64026;1.596543026;84.7611;1.2604504
3.841087893;83.34447;1.514055385;93.60695;0.862773335;85.59029;1.544875965;84.7375;1.247826506
3.853359739;83.24864;1.565793872;93.59309;0.860804787;85.65002;1.497277162;84.70553;1.237211562
3.865631585;83.25833;1.65569217;93.58197;0.843732487;85.63474;1.500271879;84.71809;1.214495649
3.877903432;83.32364;1.789513769;93.58056;0.856747925;85.59724;1.518675964;84.73473;1.194957563
3.890175278;83.33612;1.575647634;93.58055;0.863249875;85.58475;1.600813427;84.74172;1.232944703
3.902447124;83.08337;1.788940791;93.58336;0.886510886;85.57219;1.586634159;84.69307;1.236165137
3.914718971;83.24448;1.79261213;93.56947;0.878739648;85.55967;1.531112465;84.71114;1.222571331
3.926990817;83.4819;1.678192995;93.56531;0.863357918;85.5916;1.537682425;84.70144;1.210297627
3.939262663;83.20688;1.461217912;93.57505;0.855607309;85.59442;1.503258442;84.6806;1.250547568
3.95153451;83.61945;1.641572279;93.59584;0.856366799;85.55142;1.497243442;84.7014;1.20094671
3.963806356;83.20695;1.723338669;93.62361;0.886319738;85.54861;1.446103211;84.67088;1.229422672
3.976078202;83.52091;1.736776037;93.61944;0.881015736;85.60416;1.381834764;84.72226;1.227298078
3.988350049;83.42779;1.599664873;93.6389;0.876220001;85.59858;1.312025771;84.69721;1.244778264
4.000621895;83.58889;1.442421172;93.63474;0.870462884;85.56805;1.317783802;84.74865;1.221981713
4.012893741;83.35139;1.750880544;93.64722;0.859890314;85.55133;1.278020556;84.78474;1.242016583
4.025165587;83.60832;1.427621805;93.64027;0.85486001;85.57077;1.356122751;84.75003;1.265489205
4.037437434;83.61252;1.675378975;93.65696;0.861336774;85.59441;1.365128302;84.80556;1.235242756
4.04970928;83.58048;1.577590203;93.65;0.869355738;85.61112;1.333311699;84.81109;1.204366731
4.061981126;83.79442;1.58365312;93.66666;0.858174321;85.53609;1.43375528;84.88334;1.214408014
4.074252973;83.83339;1.442594079;93.71108;0.874459166;85.56114;1.453755908;84.86531;1.163768909
4.086524819;83.4847;1.47248654;93.70835;0.854704983;85.58191;1.444131581;84.90415;1.255944835
4.098796665;83.7069;1.60830595;93.71808;0.867337359;85.62085;1.472433003;84.93334;1.226863808
4.111068512;83.88335;1.471564931;93.71946;0.892916798;85.57645;1.541818688;85.00413;1.232228864
4.123340358;83.69028;1.60775905;93.72641;0.882176083;85.60834;1.475375242;84.98472;1.217963637
4.135612204;83.88473;1.548938629;93.73198;0.869046799;85.58057;1.478671196;85.03191;1.19763001
4.14788405;83.90832;1.513207791;93.73474;0.864871859;85.55417;1.467346865;85.04162;1.205130472
4.160155897;83.80142;1.69159484;93.75835;0.873709876;85.52912;1.460096718;85.06526;1.21391235
4.172427743;83.82501;1.792194618;93.78055;0.884215736;85.51944;1.477829911;85.12225;1.244637661
4.184699589;83.78336;1.626492997;93.79722;0.883066867;85.5986;1.450093349;85.15694;1.193379821
4.196971436;83.97642;1.445027807;93.8097;0.876266746;85.55696;1.468453758;85.22914;1.216437142
4.209243282;83.7722;1.56205482;93.82499;0.882457846;85.56805;1.455107064;85.22498;1.263501088
4.221515128;84.00974;1.638258359;93.85829;0.88356544;85.60145;1.45272858;85.28332;1.188580791
4.233786975;84.01525;1.723361879;93.87077;0.883564201;85.68615;1.423840478;85.26664;1.22360557
4.246058821;84.10695;1.433121986;93.88882;0.887132869;85.68196;1.443924935;85.31664;1.206851321
4.258330667;84.26805;1.7233993;93.9166;0.873320136;85.75831;1.444040427;85.3583;1.190913595
4.270602513;84.13332;1.585722112;93.94303;0.872225056;85.75;1.467240444;85.41526;1.200579182
4.28287436;84.03749;1.616761989;93.97221;0.861999342;85.70973;1.469106054;85.44024;1.168187469
4.295146206;84.15835;1.421966029;93.98888;0.850765999;85.73189;1.461264801;85.45554;1.20457656
4.307418052;84.31108;1.536330041;94.00692;0.84675884;85.77917;1.425801614;85.49999;1.192464981
4.319689899;84.32916;1.548833398;94.03053;0.845973894;85.75135;1.449169551;85.54582;1.150019612
4.331961745;84.14865;1.516714241;94.04998;0.840888922;85.75277;1.477917723;85.58607;1.211841823
4.344233591;84.3889;1.561481896;94.07499;0.846034745;85.79444;1.463560278;85.68471;1.217210206
4.356505438;84.06808;1.371038808;94.07637;0.840129319;85.84583;1.433644594;85.72361;1.200930863
4.368777284;84.2625;1.502429516;94.11799;0.839875497;85.82911;1.438972918;85.73471;1.192078817
4.38104913;84.38469;1.357025561;94.1402;0.840361422;85.85965;1.438375746;85.79723;1.158465631
4.393320977;84.49311;1.523675792;94.16802;0.83452384;85.92079;1.417630017;85.82916;1.206754886
4.405592823;84.44447;1.589319801;94.19721;0.825289456;85.9486;1.424041186;85.89444;1.196955374
4.417864669;84.64445;1.405372195;94.2236;0.826074706;85.93605;1.417430939;85.90282;1.229708668
4.430136515;84.46812;1.521211867;94.24581;0.828685739;85.95552;1.357594022;85.94301;1.265662542
4.442408362;84.4625;1.476981513;94.27223;0.848664514;85.99439;1.411630815;85.94027;1.22913982
4.454680208;84.31526;1.598303323;94.28611;0.835373819;86.05973;1.382003443;86.0597;1.234449647
4.466952054;84.64999;1.620949231;94.30141;0.825959891;86.02915;1.338599689;86.05142;1.253349961
4.479223901;84.42225;1.415959981;94.3153;0.834747429;86.02909;1.310143626;86.11524;1.276835887
4.491495747;84.52778;1.347748475;94.33472;0.835666813;86.04581;1.323646544;86.13332;1.261958865
4.503767593;84.76248;1.69617191;94.35277;0.831232842;86.03469;1.302457559;86.21114;1.258821282
4.51603944;84.45833;1.500428293;94.39026;0.836050712;86.0125;1.299962842;86.21668;1.270046187
4.528311286;84.39998;1.378853799;94.4083;0.827417047;86.04719;1.310953132;86.28059;1.265741799
4.540583132;84.57636;1.378790931;94.44579;0.835719251;86.05559;1.358115379;86.3;1.25052449
4.552854978;84.81529;1.531317781;94.46389;0.830286672;86.075;1.382884052;86.35279;1.264027478
4.565126825;84.53057;1.408686149;94.46807;0.839083455;86.11246;1.33159926;86.35693;1.243951167
4.577398671;84.48193;1.393875104;94.49722;0.838790279;86.11109;1.381896871;86.37219;1.241221493
4.589670517;84.75554;1.502666825;94.51528;0.833883518;86.08748;1.405589588;86.36526;1.27717852
4.601942364;84.81393;1.481008253;94.5375;0.828473421;86.11249;1.405008139;86.4486;1.263220495
4.61421421;84.81941;1.374984168;94.56111;0.854510923;86.13609;1.379173877;86.46251;1.258712997
4.626486056;84.65972;1.455800351;94.5847;0.863237018;86.14167;1.370090516;86.53197;1.262797984
4.638757903;84.9514;1.401411496;94.59585;0.870035417;86.1097;1.350685333;86.5389;1.262879872
4.651029749;85.10832;1.593716793;94.61249;0.874503019;86.15558;1.335600069;86.5736;1.251885162
4.663301595;84.88611;1.556864078;94.62083;0.875306975;86.1167;1.394286187;86.57779;1.276532399
4.675573441;84.80971;1.457675295;94.65417;0.85219932;86.09167;1.4287451;86.6514;1.24116285
4.687845288;84.86249;1.483091025;94.68612;0.867026347;86.14167;1.465178181;86.63473;1.202799542
4.700117134;85.04446;1.588796692;94.70554;0.862470364;86.19309;1.476428035;86.65;1.243211848
4.71238898;84.89172;1.488483229;94.71391;0.868619319;86.15004;1.414626106;86.67916;1.282716607
4.724660827;85.15831;1.540984352;94.72638;0.866772482;86.19862;1.382587587;86.69588;1.290904576
4.736932673;84.89585;1.585637628;94.75277;0.870797644;86.19721;1.358981901;86.72917;1.302352295
4.749204519;85.06944;1.278663977;94.77779;0.850040108;86.17361;1.418462526;86.77495;1.291689052
4.761476366;84.96246;1.393220273;94.79168;0.836234822;86.18058;1.409239818;86.77776;1.311754322
4.773748212;85.0569;1.354973059;94.80971;0.849041757;86.2153;1.457041122;86.76251;1.333455522
4.786020058;84.96804;1.408740224;94.8222;0.86289398;86.19998;1.478461599;86.75691;1.31032464
4.798291905;84.97914;1.491921808;94.81945;0.867238022;86.22082;1.47752697;86.77504;1.301314527
4.810563751;85.0153;1.489919505;94.81805;0.883806386;86.29304;1.523792715;86.79304;1.279881689
4.822835597;85.1028;1.540634136;94.82916;0.896628571;86.29722;1.559560512;86.82495;1.293182573
4.835107443;85.1139;1.508898714;94.83055;0.892683251;86.35275;1.501882128;86.83192;1.286726899
4.84737929;85.12636;1.414634239;94.84582;0.880132165;86.35552;1.446197286;86.85975;1.287072985
4.859651136;84.89165;1.627249491;94.86249;0.863905348;86.27082;1.439805781;86.84446;1.27476799
4.871922982;84.98196;1.397319612;94.88468;0.879941338;86.27918;1.445404541;86.85006;1.23711195
4.884194829;84.91808;1.559160804;94.89719;0.87829711;86.293;1.45625392;86.88611;1.303685046
4.896466675;85.3097;1.392762776;94.90414;0.882684508;86.30557;1.490042572;86.90002;1.289654706
4.908738521;85.20554;1.425258688;94.90831;0.868499922;86.30827;1.485675455;86.86527;1.324875721
4.921010368;85.16804;1.445367012;94.92638;0.863857416;86.35134;1.474022396;86.88749;1.322474102
4.933282214;85.14996;1.444551826;94.92778;0.862095199;86.31805;1.503113897;86.9208;1.286603692
4.94555406;85.10004;1.366898503;94.93888;0.869861417;86.37084;1.459422747;86.90696;1.314625916
4.957825906;85.02082;1.360370188;94.94997;0.848323434;86.35831;1.448660904;86.96251;1.271437151
4.970097753;85.09857;1.519533443;94.94578;0.845004445;86.42775;1.446600023;87.01113;1.276664989
4.982369599;85.00975;1.333926747;94.94582;0.851819293;86.43191;1.385122075;86.93189;1.246486493
4.994641445;85.14578;1.519985727;94.93472;0.844437707;86.47079;1.326359772;86.95139;1.293319009
5.006913292;85.04582;1.487537632;94.92775;0.849923801;86.50001;1.369448732;87.00416;1.235789794
5.019185138;85.10695;1.621703039;94.91942;0.848057429;86.44028;1.414039208;86.9986;1.284709812
5.031456984;85.13465;1.558329871;94.91108;0.874748006;86.46109;1.410134299;87.02641;1.275396551
5.043728831;85.30418;1.365414028;94.90275;0.871240568;86.48888;1.416696631;87.10979;1.273966713
5.056000677;85.30837;1.416312703;94.89028;0.862759643;86.4458;1.386550179;87.0514;1.270795334
5.068272523;85.47781;1.465421241;94.87778;0.854445897;86.44726;1.378717757;87.11529;1.260258944
5.080544369;85.1181;1.400724466;94.85557;0.849829103;86.38752;1.394663354;87.13894;1.235439621
5.092816216;85.12083;1.54403728;94.84305;0.834676025;86.36391;1.423648771;87.1542;1.253951371
5.105088062;85.30141;1.494977786;94.84164;0.846713677;86.33054;1.35475322;87.15139;1.260266177
5.117359908;85.2944;1.613071325;94.84441;0.846790518;86.3292;1.393940027;87.19169;1.20821377
5.129631755;85.3278;1.498362593;94.85277;0.851194124;86.32083;1.406928243;87.24309;1.251124351
5.141903601;85.10693;1.581361738;94.84445;0.851938218;86.26941;1.389439845;87.20975;1.190736137
5.154175447;85.12362;1.597640221;94.86941;0.854541633;86.21808;1.390013444;87.23753;1.212231648
5.166447294;85.19307;1.465895421;94.88609;0.87077546;86.30554;1.424504661;87.23061;1.235555469
5.17871914;85.05696;1.540008545;94.87778;0.887021134;86.28472;1.391210783;87.29862;1.2488016
5.190990986;85.15698;1.505365284;94.87919;0.874599608;86.33608;1.363441386;87.32084;1.277043114
5.203262833;85.00554;1.453260895;94.88191;0.873204273;86.31811;1.262943236;87.29722;1.278296793
5.215534679;85.04585;1.394824436;94.85552;0.886103103;86.28198;1.346825564;87.27501;1.245800951
5.227806525;85.15694;1.454782615;94.84442;0.885076485;86.29725;1.361109161;87.29168;1.274516637
5.240078371;84.93751;1.690802103;94.84998;0.870380721;86.33751;1.318873485;87.34445;1.247460367
5.252350218;85.0931;1.484103753;94.85413;0.876512688;86.3903;1.42284826;87.3583;1.232425174
5.264622064;85.19724;1.420938064;94.85693;0.892667769;86.43882;1.449009195;87.28884;1.209304385
5.27689391;85.07779;1.386440192;94.86665;0.884302554;86.49727;1.429377045;87.3264;1.167058465
5.289165757;85.1375;1.408655015;94.85833;0.902438087;86.44996;1.415322139;87.35276;1.15432564
5.301437603;85.25974;1.508266837;94.86386;0.896675404;86.41248;1.42063508;87.35697;1.119348172
5.313709449;85.23751;1.611019599;94.87225;0.883398193;86.42362;1.404633865;87.34583;1.174541375
5.325981296;84.99723;1.463636327;94.87365;0.888914038;86.38744;1.356879533;87.33048;1.152962146
5.338253142;85.22085;1.357981343;94.87779;0.89028379;86.38193;1.376421638;87.31388;1.146373319
5.350524988;85.10135;1.426940261;94.87501;0.881164065;86.32914;1.448111343;87.28194;1.182925043
5.362796834;85.1833;1.524452935;94.88055;0.879567966;86.35973;1.392280912;87.29311;1.178573374
5.375068681;85.02641;1.479900876;94.89164;0.885106632;86.37219;1.505124451;87.25;1.229943202
5.387340527;85.23198;1.565310046;94.90833;0.868092185;86.36391;1.431623834;87.1556;1.211032039
5.399612373;85.09727;1.594227066;94.91389;0.862875053;86.39858;1.47081757;87.12778;1.151972895
5.41188422;85.1181;1.371868605;94.92079;0.878889905;86.34867;1.468195478;87.10971;1.176993469
5.424156066;85.1389;1.597283115;94.90134;0.873218429;86.39722;1.449192883;87.11802;1.206408306
5.436427912;84.96664;1.371674375;94.90968;0.850230779;86.39028;1.444652976;87.05696;1.220750965
5.448699759;85.30974;1.57527318;94.90551;0.846447984;86.36117;1.46182237;87.01109;1.214508156
5.460971605;85.15974;1.419130062;94.89856;0.840000444;86.33613;1.523072222;86.98892;1.161703643
5.473243451;85.05834;1.554828474;94.88328;0.839524402;86.40554;1.429984024;86.97778;1.223338609
5.485515297;85.24583;1.378443652;94.89162;0.854263727;86.41663;1.469666007;86.9986;1.200385605
5.497787144;85.04163;1.549533198;94.88751;0.840866559;86.42226;1.46893534;86.98327;1.25647658
5.51005899;85.0472;1.389456001;94.8875;0.854755222;86.45137;1.504133981;86.9986;1.213925747
5.522330836;85.24864;1.362756879;94.8972;0.861936784;86.47504;1.48837729;87.00274;1.241675558
5.534602683;85.45695;1.506068952;94.89168;0.876609216;86.52917;1.487254283;86.96805;1.278834691
5.546874529;85.07912;1.374552336;94.89723;0.887975133;86.57644;1.409417393;86.98887;1.232443708
5.559146375;85.22087;1.507331003;94.90138;0.894820896;86.56384;1.522184376;86.94444;1.218260911
5.571418222;85.27224;1.4848467;94.87225;0.895964256;86.47221;1.498684905;86.94725;1.250447299
5.583690068;85.35;1.513903491;94.88196;0.901488812;86.50829;1.451766464;86.98331;1.217524954
5.595961914;85.28194;1.493476882;94.91389;0.896231464;86.57642;1.45018381;86.97084;1.21934027
5.608233761;85.1333;1.521447597;94.88747;0.880356126;86.56946;1.432594558;87.00558;1.230483264
5.620505607;85.17639;1.440318332;94.86665;0.878440486;86.57225;1.442292546;87.01113;1.230917062
5.632777453;85.07781;1.540764503;94.87501;0.888994505;86.6375;1.428633119;87.0639;1.256136374
5.645049299;85.08332;1.501428073;94.87365;0.867138563;86.65137;1.464736964;87.03895;1.22342893
5.657321146;85.11945;1.448860769;94.88196;0.843749156;86.73473;1.38770901;87.06805;1.218386592
5.669592992;85.11529;1.451782734;94.89165;0.832796234;86.80275;1.396341315;87.04171;1.222711514
5.681864838;85.34026;1.403431777;94.90412;0.856084076;86.80411;1.43110502;87.01251;1.210872632
5.694136685;85.29304;1.464869325;94.90691;0.844134303;86.7389;1.498365887;87.05973;1.197228949
5.706408531;85.25134;1.362485994;94.92917;0.855329072;86.7819;1.489320748;87.05697;1.155143268
5.718680377;85.3625;1.528518711;94.91667;0.870455582;86.69861;1.485681479;87.02916;1.149184717
5.730952224;85.15138;1.311953679;94.89028;0.880898565;86.74997;1.510393462;87.01943;1.201258634
5.74322407;85.28465;1.536480995;94.89167;0.88772747;86.71663;1.49875783;87.0333;1.219640131
5.755495916;85.2347;1.34386487;94.89444;0.881038459;86.6986;1.517895036;86.99583;1.196008679
5.767767762;85.36109;1.652343421;94.90554;0.869971924;86.63612;1.452893666;86.93476;1.157972419
5.780039609;85.28476;1.484751232;94.88891;0.859042398;86.71811;1.48537717;86.89167;1.07238605
5.792311455;85.19718;1.432288619;94.85556;0.860428839;86.77086;1.465571561;86.87499;1.106678901
5.804583301;85.27915;1.476708173;94.84583;0.849615325;86.76804;1.456369286;86.82503;1.110030932
5.816855148;85.43749;1.445830775;94.84165;0.819313205;86.74445;1.420157628;86.80141;1.196646239
5.829126994;85.53053;1.361294791;94.80138;0.843767928;86.80824;1.371921238;86.82921;1.145198291
5.84139884;85.31662;1.470937597;94.78473;0.855792333;86.88055;1.420961564;86.83612;1.138893562
5.853670687;85.29858;1.42855007;94.80415;0.847612451;86.83193;1.420145346;86.83058;1.156956327
5.865942533;85.1597;1.39312432;94.81669;0.845487477;86.86805;1.452737336;86.75836;1.199959937
5.878214379;85.29027;1.366226517;94.79862;0.834987734;86.86939;1.446666111;86.75552;1.166730393
5.890486225;85.39444;1.327939971;94.8042;0.831513259;86.81115;1.469168516;86.7542;1.164957364
5.902758072;85.42362;1.585588609;94.81389;0.831979013;86.87496;1.427166136;86.69167;1.238633845
5.915029918;85.29722;1.507574141;94.82918;0.818593493;86.74587;1.285344527;86.63334;1.2188044
5.927301764;85.25139;1.609409661;94.84863;0.827070646;86.75556;1.303279067;86.61807;1.206074079
5.939573611;85.39444;1.375038904;94.86386;0.816935861;86.75975;1.37996335;86.61526;1.255205104
5.951845457;85.33057;1.51429702;94.86248;0.838552401;86.86945;1.343941252;86.56801;1.302057122
5.964117303;85.35829;1.4015189;94.843;0.856957642;86.80415;1.404435861;86.5403;1.303770912
5.97638915;85.25138;1.324570095;94.78473;0.866307957;86.73752;1.307539135;86.53057;1.309542495
5.988660996;85.30561;1.290256516;94.72222;0.879341135;86.60553;1.376970206;86.54443;1.308975876
6.000932842;85.25694;1.474634855;94.68613;0.868434749;86.52362;1.301110908;86.50837;1.239601175
6.013204689;85.3139;1.521421188;94.65553;0.891190636;86.43608;1.364957579;86.49301;1.253601208
6.025476535;85.28329;1.466963758;94.62498;0.901771867;86.39996;1.340040439;86.38745;1.218789821
6.037748381;85.44578;1.43858599;94.60552;0.868421021;86.375;1.327470474;86.34719;1.212615097
6.050020227;85.11806;1.445938718;94.59024;0.888575772;86.35697;1.346260743;86.29858;1.219308502
6.062292074;85.18611;1.482260395;94.6111;0.910596283;86.35551;1.433202669;86.26385;1.216418007
6.07456392;85.0583;1.39562443;94.59589;0.914189826;86.31247;1.51090319;86.25832;1.208068292
6.086835766;85.07638;1.603715921;94.59862;0.90138288;86.2305;1.483638672;86.2208;1.191449437
6.099107613;85.08197;1.772220169;94.59443;0.935359463;86.30695;1.394610658;86.1333;1.209634428
6.111379459;85.11111;1.567184813;94.58747;0.95956376;86.30694;1.406146961;86.12914;1.203860191
6.123651305;85.13884;1.679889888;94.55976;0.930274058;86.34171;1.465003531;86.07781;1.21193578
6.135923152;85.19301;1.459460205;94.53198;0.900757203;86.25697;1.389071197;86.07777;1.235117151
6.148194998;84.96115;1.467253784;94.51946;0.903222236;86.25694;1.422705885;86.05274;1.243672381
6.160466844;84.95139;1.443414735;94.5125;0.888546121;86.24445;1.430190403;86.03191;1.262004739
6.17273869;85.06806;1.398178714;94.48891;0.90029011;86.20835;1.50804967;86.06667;1.240470742
6.185010537;84.9736;1.320887066;94.46528;0.882216052;86.1417;1.50075502;86.04444;1.255312338
6.197282383;84.70135;1.374889424;94.46665;0.873069417;86.1125;1.470855557;86.00697;1.270569191
6.209554229;84.7834;1.497619291;94.44997;0.868489245;86.12639;1.488124383;85.97222;1.256228463
6.221826076;84.72639;1.5919926;94.43471;0.847426437;86.09028;1.503703076;85.95693;1.252321742
6.234097922;84.75418;1.534710757;94.40694;0.840925773;86.06805;1.467699808;85.97088;1.270298329
6.246369768;84.74998;1.565418129;94.41391;0.826285279;86.05138;1.520491268;86.02227;1.261797146
6.258641615;84.79165;1.451024944;94.40417;0.84356202;86.05139;1.481047912;86.07917;1.301869587
6.270913461;84.88198;1.524536887;94.40972;0.841975286;85.97641;1.541263657;86.05973;1.287263655
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
